[Configuration]
controller_type = dlqr-event
reference_type = sine-wave
A = [ [ 9.9860906100e-01  ,  -1.1312366800e-04 ] , [ 9.9860906100e-01  ,  -1.1312366800e-04 ] ] 
B = [ [ 8.6104000000e-03] , [8.0799000000e-04 ]]
K = [ [ -2.7008000000e+00  ,  -2.3377000000e+02 ]]
event_a = 3.0000000000e+01
event_b = 1.0000000000e-03
event_sigma = 1.0000000000e-02
refresh_rate = 3.6585365295e+01

[Table]
time_us,pulse_qc,setpoint_current_mA,actual_current_mA,epos_velocity_unfiltered_rpm,calculated_velocity_rad/s,tracked_reference,event_max_error,event_error
              879425,                  -6,    6.6475146484e+02,                 578,                   0,    9.0156532824e-02,    2.9059628296e+02,    3.1440584183e+01,    3.4745853424e+01
              889469,                  -4,    7.9911950684e+02,                 723,                   0,    1.7873314023e-01,    3.0735290527e+02,    3.1513269424e+01,    0.0000000000e+00
              899422,                  -1,    7.9911950684e+02,                 643,                  30,    2.7055096626e-01,    3.2275079346e+02,    3.1574291229e+01,    1.2398236275e+01
              909468,                   1,    7.9911950684e+02,                 675,                   0,    1.7869758606e-01,    3.3701284790e+02,    3.1634637833e+01,    2.4659940720e+01
              919423,                   4,    7.9911950684e+02,                 771,                  30,    2.7049660683e-01,    3.4982174683e+02,    3.1682855606e+01,    3.4468963623e+01
              929467,                   7,    8.9437756348e+02,                 804,                   0,    2.6809978485e-01,    3.6135842896e+02,    3.1724777222e+01,    0.0000000000e+00
              939426,                  11,    8.9437756348e+02,                 788,                   0,    3.6051726341e-01,    3.7137710571e+02,    3.1754245758e+01,    6.0193934441e+00
              949469,                  12,    8.9437756348e+02,                 836,                   0,    8.9375436306e-02,    3.8000808716e+02,    3.1791687012e+01,    1.3650833130e+01
              959422,                  14,    8.9437756348e+02,                 900,                   0,    1.8036742508e-01,    3.8706945801e+02,    3.1816423416e+01,    1.8711221695e+01
              969464,                  17,    8.9437756348e+02,                 868,                   0,    2.6815301180e-01,    3.9266024780e+02,    3.1828935623e+01,    2.1301818848e+01
              979421,                  18,    8.9437756348e+02,                 884,                   0,    9.0147294104e-02,    3.9666085815e+02,    3.1843479156e+01,    2.4303094864e+01
              989525,                  18,    8.9437756348e+02,                 868,                   0,    0.0000000000e+00,    3.9913394165e+02,    3.1855407715e+01,    2.6776866913e+01
              999426,                  19,    8.9437756348e+02,                 868,                   0,    9.0657442808e-02,    3.9999740601e+02,    3.1854434967e+01,    2.6639560699e+01
             1009467,                  19,    8.9437756348e+02,                 900,                   0,    0.0000000000e+00,    3.9929257202e+02,    3.1850646973e+01,    2.5935522079e+01
             1019429,                  19,    8.9437756348e+02,                 900,                   0,    0.0000000000e+00,    3.9702319336e+02,    3.1839124680e+01,    2.3666278839e+01
             1029464,                  19,    8.9437756348e+02,                 900,                   0,    0.0000000000e+00,    3.9316510010e+02,    3.1819742203e+01,    1.9808481216e+01
             1039425,                  20,    8.9437756348e+02,                 900,                   0,    9.0111374855e-02,    3.8779013062e+02,    3.1787912369e+01,    1.3432875633e+01
             1049467,                  20,    8.9437756348e+02,                 900,                   0,    0.0000000000e+00,    3.8083441162e+02,    3.1753208160e+01,    6.4815421104e+00
             1059423,                  20,    8.9437756348e+02,                 900,                   0,    0.0000000000e+00,    3.7244198608e+02,    3.1711400986e+01,    1.9351028204e+00
             1069469,                  20,    8.9437756348e+02,                 900,                   0,    0.0000000000e+00,    3.6249703979e+02,    3.1661911011e+01,    1.1864429474e+01
             1079426,                  20,    8.9437756348e+02,                 900,                   0,    0.0000000000e+00,    3.5121539307e+02,    3.1605813980e+01,    2.3144603729e+01
             1089468,                  20,    8.9437756348e+02,                 933,                   0,    0.0000000000e+00,    3.3844570923e+02,    3.1542354584e+01,    3.5913715363e+01
             1099426,                  20,    8.2226568604e+02,                 868,                   0,    0.0000000000e+00,    3.2445263672e+02,    3.1472845078e+01,    0.0000000000e+00
             1109463,                  20,    8.2226568604e+02,                 868,                   0,    0.0000000000e+00,    3.0906381226e+02,    3.1396430969e+01,    1.5388814926e+01
             1119425,                  19,    8.2226568604e+02,                 868,                 -30,   -9.0102329850e-02,    2.9257479858e+02,    3.1319522858e+01,    3.0877965927e+01
             1129533,                  18,    8.2226568604e+02,                 836,                 -30,   -8.8800892234e-02,    2.7467324829e+02,    3.1235624313e+01,    4.7779472351e+01
             1139428,                  17,    6.6690124512e+02,                 804,                   0,   -9.0712137520e-02,    2.5607562256e+02,    3.1148290634e+01,    0.0000000000e+00
             1149474,                  15,    6.6690124512e+02,                 804,                   0,   -1.7869760096e-01,    2.3618232727e+02,    3.1059488297e+01,    1.7893526077e+01
             1159425,                  14,    6.6690124512e+02,                 820,                   0,   -9.0201646090e-02,    2.1554948425e+02,    3.0962085724e+01,    3.7526149750e+01
             1169473,                  12,    5.3293621826e+02,                 659,                   0,   -1.7866210639e-01,    1.9386106873e+02,    3.0864406586e+01,    0.0000000000e+00
             1179425,                  10,    5.3293621826e+02,                 675,                   0,   -1.8038535118e-01,    1.7161819458e+02,    3.0763986588e+01,    2.0242877960e+01
             1189472,                   8,    5.3293621826e+02,                 675,                   0,   -1.7867985368e-01,    1.4848283386e+02,    3.0659149170e+01,    4.1378246307e+01
             1199424,                   6,    3.6351739502e+02,                 562,                   0,   -1.8038544059e-01,    1.2498278046e+02,    3.0552511215e+01,    0.0000000000e+00
             1209471,                   4,    3.6351739502e+02,                 514,                   0,   -1.7867977917e-01,    1.0076315308e+02,    3.0442312241e+01,    2.2219623566e+01
             1219425,                   2,    3.6351739502e+02,                 546,                 -30,   -1.8034920096e-01,    7.6371566772e+01,    3.0331264496e+01,    4.4611209869e+01
             1229489,                   0,    1.8053994751e+02,                 433,                   0,   -1.7837795615e-01,    5.1407188416e+01,    3.0217382431e+01,    0.0000000000e+00
             1239424,                  -4,    1.8053994751e+02,                 369,                 -30,   -3.6138820648e-01,    2.6560829163e+01,    3.0113986969e+01,    2.0847162247e+01
             1249551,                  -7,    1.8053994751e+02,                 385,                   0,   -2.6590245962e-01,    1.1284586191e+00,    3.0002742767e+01,    4.3278820038e+01
             1259427,                 -11,    5.0743556976e+01,                 191,                 -30,   -3.6354714632e-01,   -2.3678783417e+01,    3.0024957657e+01,    0.0000000000e+00
             1269538,                 -16,    5.0743556976e+01,                 159,                 -30,   -4.4387194514e-01,   -4.8981105804e+01,    3.0125059128e+01,    2.0302482605e+01
             1279429,                 -19,    5.0743556976e+01,                 256,                   0,   -2.7224683762e-01,   -7.3542388916e+01,    3.0231393814e+01,    4.1863700867e+01
             1289470,                 -22,   -1.4306861877e+02,                  62,                   0,   -2.6817989349e-01,   -9.8185218811e+01,    3.0338136673e+01,    0.0000000000e+00
             1299431,                 -26,   -1.4306861877e+02,                  62,                   0,   -3.6044493318e-01,   -1.2224594879e+02,    3.0437059402e+01,    2.0060943604e+01
             1309469,                 -29,   -1.4306861877e+02,                  46,                 -30,   -2.6825970411e-01,   -1.4600817871e+02,    3.0539447784e+01,    4.0822952271e+01
             1319432,                 -31,   -3.3063943481e+02,                -179,                   0,   -1.8018637598e-01,   -1.6901895142e+02,    3.0643066406e+01,    0.0000000000e+00
             1329467,                 -34,   -3.3063943481e+02,                -195,                   0,   -2.6834025979e-01,   -1.9152651978e+02,    3.0739252090e+01,    1.9507753372e+01
             1339425,                 -36,   -3.3063943481e+02,                -228,                   0,   -1.8027648330e-01,   -2.1310916138e+02,    3.0835807800e+01,    3.9090198517e+01
             1349526,                 -38,   -4.8821325684e+02,                -324,                   0,   -1.7772485316e-01,   -2.3414927673e+02,    3.0929677963e+01,    0.0000000000e+00
             1359310,                 -41,   -4.8821325684e+02,                -324,                   0,   -2.7522408962e-01,   -2.5363101196e+02,    3.1010904312e+01,    1.6482015610e+01
             1369353,                 -42,   -4.8821325684e+02,                -405,                   0,   -8.9375808835e-02,   -2.7263122559e+02,    3.1099632263e+01,    3.4482044220e+01
             1379313,                 -44,   -6.2334985352e+02,                -453,                   0,   -1.8024045229e-01,   -2.9040277100e+02,    3.1177339554e+01,    0.0000000000e+00
             1389351,                 -48,   -6.2334985352e+02,                -518,                   0,   -3.5767984390e-01,   -3.0716302490e+02,    3.1240152359e+01,    1.2761473656e+01
             1399312,                 -51,   -6.2334985352e+02,                -485,                 -30,   -2.7033394575e-01,   -3.2258743286e+02,    3.1301303864e+01,    2.5184793472e+01
             1409353,                 -56,   -6.2334985352e+02,                -614,                   0,   -4.4696655869e-01,   -3.3685708618e+02,    3.1346851349e+01,    3.4455326080e+01
             1419381,                 -63,   -6.2803796387e+02,                -630,                   0,   -6.2656426430e-01,   -3.4977053833e+02,    3.1375801086e+01,    0.0000000000e+00
             1429351,                 -72,   -6.2803796387e+02,                -679,                 -30,   -8.1026780605e-01,   -3.6123330688e+02,    3.1387685776e+01,    2.4696102142e+00
             1439310,                 -77,   -6.2803796387e+02,                -630,                 -30,   -4.5064678788e-01,   -3.7126870728e+02,    3.1412288666e+01,    7.5002274513e+00
             1449354,                 -80,   -6.2803796387e+02,                -647,                   0,   -2.6810073853e-01,   -3.7991775513e+02,    3.1439926147e+01,    1.3152096748e+01
             1459312,                 -82,   -6.2803796387e+02,                -630,                   0,   -1.8027591705e-01,   -3.8699963379e+02,    3.1464763641e+01,    1.8234539032e+01
             1469354,                 -84,   -6.2803796387e+02,                -598,                   0,   -1.7876942456e-01,   -3.9260742188e+02,    3.1482305527e+01,    2.1841476440e+01
             1479309,                 -85,   -6.2803796387e+02,                -630,                   0,   -9.0164370835e-02,   -3.9662448120e+02,    3.1496929169e+01,    2.4859714508e+01
             1489356,                 -85,   -6.2803796387e+02,                -614,                   0,    0.0000000000e+00,   -3.9910580444e+02,    3.1508901596e+01,    2.7342422485e+01
             1499308,                 -85,   -6.2803796387e+02,                -647,                   0,    0.0000000000e+00,   -3.9999621582e+02,    3.1513006210e+01,    2.8232622147e+01
             1509354,                 -85,   -6.2803796387e+02,                -647,                   0,    0.0000000000e+00,   -3.9930935669e+02,    3.1509307861e+01,    2.7545923233e+01
             1519310,                 -85,   -6.2803796387e+02,                -614,                   0,    0.0000000000e+00,   -3.9705950928e+02,    3.1497882843e+01,    2.5296709061e+01
             1529355,                 -85,   -6.2803796387e+02,                -630,                   0,    0.0000000000e+00,   -3.9321542358e+02,    3.1478569031e+01,    2.1454030991e+01
             1539307,                 -84,   -6.2803796387e+02,                -614,                   0,    9.0191550553e-02,   -3.8786273193e+02,    3.1456741333e+01,    1.7107204437e+01
             1549354,                 -82,   -6.2803796387e+02,                -630,                   0,    1.7868044972e-01,   -3.8092117310e+02,    3.1431999207e+01,    1.2177286148e+01
             1559381,                 -81,   -6.2803796387e+02,                -614,                   0,    8.9517682791e-02,   -3.7248046875e+02,    3.1394897461e+01,    4.7640514374e+00
             1569353,                 -80,   -6.2803796387e+02,                -598,                   0,    9.0011417866e-02,   -3.6262017822e+02,    3.1350774765e+01,    4.2117729187e+00
             1579309,                 -79,   -6.2803796387e+02,                -582,                   0,    9.0156808496e-02,   -3.5135601807e+02,    3.1299711227e+01,    1.4432344437e+01
             1589356,                 -78,   -6.2803796387e+02,                -614,                  30,    8.9340224862e-02,   -3.3859567261e+02,    3.1241243362e+01,    2.6184675217e+01
             1599311,                 -77,   -6.2803796387e+02,                -663,                  30,    9.0165868402e-02,   -3.2462161255e+02,    3.1176774979e+01,    3.9155513763e+01
             1609356,                 -76,   -6.5080871582e+02,                -663,                   0,    8.9357271791e-02,   -3.0923446655e+02,    3.1105314255e+01,    0.0000000000e+00
             1619314,                 -74,   -6.5080871582e+02,                -647,                   0,    1.8027666211e-01,   -2.9276498413e+02,    3.1033449173e+01,    1.4469787598e+01
             1629352,                 -73,   -6.5080871582e+02,                -614,                   0,    8.9419588447e-02,   -2.7500378418e+02,    3.0950248718e+01,    3.1230703354e+01
             1639312,                 -71,   -5.4259197998e+02,                -647,                   0,    1.8024121225e-01,   -2.5629953003e+02,    3.0867330551e+01,    0.0000000000e+00
             1649353,                 -70,   -5.4259197998e+02,                -647,                   0,    8.9392863214e-02,   -2.3642768860e+02,    3.0773689270e+01,    1.8872060776e+01
             1659314,                 -70,   -5.4259197998e+02,                -647,                   0,    0.0000000000e+00,   -2.1578443909e+02,    3.0671289444e+01,    3.9515506744e+01
             1669354,                 -69,   -3.5883071899e+02,                -582,                   0,    8.9402139187e-02,   -1.9412263489e+02,    3.0568794250e+01,    0.0000000000e+00
             1679312,                 -67,   -3.5883071899e+02,                -550,                   0,    1.8027703464e-01,   -1.7187467957e+02,    3.0468349457e+01,    2.0248146057e+01
             1689354,                 -65,   -3.5883071899e+02,                -582,                   0,    1.7876905203e-01,   -1.4875816345e+02,    3.0363607407e+01,    4.1364559174e+01
             1699386,                 -62,   -2.3309751892e+02,                -357,                  30,    2.6842030883e-01,   -1.2507349396e+02,    3.0261001587e+01,    0.0000000000e+00
             1709354,                 -59,   -2.3309751892e+02,                -437,                  30,    2.7014333010e-01,   -1.0104769897e+02,    3.0156709671e+01,    2.1025798798e+01
             1719310,                 -57,   -2.3309751892e+02,                -421,                   0,    1.8031324446e-01,   -7.6655258179e+01,    3.0045658112e+01,    4.3418327332e+01
             1729354,                 -54,   -5.6579692841e+01,                -179,                   0,    2.6809960604e-01,   -5.1743648529e+01,    2.9959377289e+01,    0.0000000000e+00
             1739315,                 -51,   -5.6579692841e+01,                -308,                   0,    2.7033355832e-01,   -2.6834165573e+01,    3.0067371368e+01,    2.1909482956e+01
             1749377,                 -48,   -5.6579692841e+01,                -260,                   0,    2.6762038469e-01,   -1.5657657385e+00,    3.0177206039e+01,    4.4177883148e+01
             1759311,                 -45,    1.2133390808e+02,                 -34,                   0,    2.7106869221e-01,    2.3387748718e+01,    3.0285490036e+01,    0.0000000000e+00
             1769356,                 -42,    1.2133390808e+02,                 -50,                   0,    2.6807254553e-01,    4.8527103424e+01,    3.0394689560e+01,    2.2139352798e+01
             1779311,                 -39,    1.2133390808e+02,                 -50,                   0,    2.7049687505e-01,    7.3250854492e+01,    3.0501836777e+01,    4.3863105774e+01
             1789353,                 -36,    2.9895126343e+02,                 159,                   0,    2.6815339923e-01,    9.7900138855e+01,    3.0608613968e+01,    0.0000000000e+00
             1799312,                 -32,    2.9895126343e+02,                 191,                  30,    3.6051693559e-01,    1.2196114349e+02,    3.0707538605e+01,    2.0061222076e+01
             1809353,                 -29,    2.9895126343e+02,                 191,                  30,    2.6818007231e-01,    1.4573670959e+02,    3.0809991837e+01,    4.0836574554e+01
             1819313,                 -26,    4.6277279663e+02,                 401,                  30,    2.7036049962e-01,    1.6874784851e+02,    3.0908668518e+01,    0.0000000000e+00
             1829354,                 -22,    4.6277279663e+02,                 320,                   0,    3.5757312179e-01,    1.9127713013e+02,    3.1000015259e+01,    1.8529499054e+01
             1839382,                 -20,    4.6277279663e+02,                 336,                   0,    1.7901825905e-01,    2.1301768494e+02,    3.1097351074e+01,    3.8269958496e+01
             1849354,                 -16,    5.9048797607e+02,                 417,                  30,    3.6004742980e-01,    2.3379867554e+02,    3.1180051804e+01,    0.0000000000e+00
             1859189,                 -12,    5.9048797607e+02,                 449,                  30,    3.6506271362e-01,    2.5339578247e+02,    3.1256900787e+01,    1.5597114563e+01
             1869351,                  -8,    5.9048797607e+02,                 481,                  30,    3.5331544280e-01,    2.7262753296e+02,    3.1331932068e+01,    3.0828870773e+01
             1879313,                  -4,    5.9048797607e+02,                 610,                  30,    3.6040872335e-01,    2.9040277100e+02,    3.1399766922e+01,    4.4604118347e+01
             1889356,                   2,    6.9884619141e+02,                 578,                  30,    5.3625285625e-01,    3.0717108154e+02,    3.1452726364e+01,    0.0000000000e+00
             1899314,                   8,    6.9884619141e+02,                 578,                  30,    5.4083025455e-01,    3.2259039307e+02,    3.1499015808e+01,    9.4193162918e+00
             1909353,                  14,    6.9884619141e+02,                 610,                   0,    5.3646659851e-01,    3.3685708618e+02,    3.1539602280e+01,    1.7686004639e+01
             1919311,                  18,    6.9884619141e+02,                 707,                   0,    3.6055323482e-01,    3.4968515015e+02,    3.1582967758e+01,    2.6514669418e+01
             1929353,                  22,    6.9884619141e+02,                 707,                  30,    3.5753774643e-01,    3.6123547363e+02,    3.1620010376e+01,    3.4064872742e+01
             1939311,                  25,    8.7199017334e+02,                 675,                  30,    2.7041500807e-01,    3.7126965332e+02,    3.1654502869e+01,    0.0000000000e+00
             1949354,                  27,    8.7199017334e+02,                 675,                   0,    1.7875106633e-01,    3.7991775513e+02,    3.1687082291e+01,    6.6487436295e+00
             1959313,                  28,    8.7199017334e+02,                 707,                   0,    9.0129464865e-02,    3.8700027466e+02,    3.1716867447e+01,    1.2731889725e+01
             1969355,                  31,    8.7199017334e+02,                 868,                  30,    2.6815283298e-01,    3.9260791016e+02,    3.1729465485e+01,    1.5338268280e+01
             1979311,                  35,    8.7199017334e+02,                 868,                  30,    3.6062613130e-01,    3.9662512207e+02,    3.1729251862e+01,    1.5355744362e+01
             1989423,                  39,    8.7199017334e+02,                 900,                  30,    3.5506233573e-01,    3.9911700439e+02,    3.1721490860e+01,    1.3847620964e+01
             1999310,                  43,    8.7199017334e+02,                 868,                  30,    3.6314290762e-01,    3.9999624634e+02,    3.1705759048e+01,    1.0726991653e+01
             2009354,                  47,    8.7199017334e+02,                 868,                   0,    3.5746616125e-01,    3.9930935669e+02,    3.1682277679e+01,    6.0403251648e+00
             2019150,                  50,    8.7199017334e+02,                 933,                   0,    2.7488693595e-01,    3.9710797119e+02,    3.1656257629e+01,    8.3832883835e-01
             2029358,                  54,    8.7199017334e+02,                 868,                  30,    3.5172352195e-01,    3.9321405029e+02,    3.1616909027e+01,    7.0560717583e+00
             2039311,                  57,    8.7199017334e+02,                 868,                   0,    2.7055084705e-01,    3.8786029053e+02,    3.1575292587e+01,    1.5409374237e+01
             2049376,                  61,    8.7199017334e+02,                 868,                  30,    3.5672071576e-01,    3.8090429688e+02,    3.1520801544e+01,    2.6365484238e+01
             2059314,                  65,    8.7199017334e+02,                 900,                  30,    3.6127856374e-01,    3.7254180908e+02,    3.1459360123e+01,    3.8727931976e+01
             2069352,                  70,    6.8579278564e+02,                 868,                   0,    4.4710054994e-01,    3.6262124634e+02,    3.1385261536e+01,    0.0000000000e+00
             2079314,                  75,    6.8579278564e+02,                 933,                  30,    4.5051106811e-01,    3.5135000610e+02,    3.1304487228e+01,    1.6271236420e+01
             2089353,                  81,    6.8579278564e+02,                 852,                  30,    5.3646630049e-01,    3.3859967041e+02,    3.1211446762e+01,    3.5021678925e+01
             2099312,                  86,    5.3911755371e+02,                 659,                   0,    4.5064678788e-01,    3.2462011719e+02,    3.1117275238e+01,    0.0000000000e+00
             2109352,                  90,    5.3911755371e+02,                 675,                   0,    3.5760784149e-01,    3.0924084473e+02,    3.1021123886e+01,    1.9379503250e+01
             2119313,                  92,    5.3911755371e+02,                 675,                   0,    1.8022312224e-01,    2.9276669312e+02,    3.0929450989e+01,    3.7854412079e+01
             2129423,                  93,    4.7045098877e+02,                 546,                   0,    8.8782764971e-02,    2.7487417603e+02,    3.0835704803e+01,    0.0000000000e+00
             2139312,                  93,    4.7045098877e+02,                 578,                   0,    0.0000000000e+00,    2.5629953003e+02,    3.0743537903e+01,    1.8574844360e+01
             2149355,                  93,    4.7045098877e+02,                 594,                   0,    0.0000000000e+00,    2.3642362976e+02,    3.0644931793e+01,    3.8450630188e+01
             2159313,                  93,    3.3162191772e+02,                 449,                   0,    0.0000000000e+00,    2.1578654480e+02,    3.0542562485e+01,    0.0000000000e+00
             2169353,                  93,    3.3162191772e+02,                 449,                   0,    0.0000000000e+00,    1.9412483215e+02,    3.0435121536e+01,    2.1661724091e+01
             2179312,                  93,    3.3162191772e+02,                 417,                   0,    0.0000000000e+00,    1.7187467957e+02,    3.0324773788e+01,    4.3911861420e+01
             2189354,                  92,    1.7418774414e+02,                 256,                   0,   -8.9383967221e-02,    1.4875816345e+02,    3.0215085983e+01,    0.0000000000e+00
             2199313,                  91,    1.7418774414e+02,                 304,                   0,   -9.0128906071e-02,    1.2524775696e+02,    3.0103450775e+01,    2.2510412216e+01
             2209353,                  90,    1.7418774414e+02,                 401,                 -30,   -8.9403256774e-02,    1.0105013275e+02,    2.9988414764e+01,    4.5708034515e+01
             2219314,                  89,   -1.2302120209e+01,                 224,                   0,   -9.0110816061e-02,    7.6645393372e+01,    2.9994569778e+01,    0.0000000000e+00
