[Configuration]
controller_type = dlqr-event
reference_type = sine-wave
A = [ [ 9.9860906100e-01  ,  -1.1312366800e-04 ] , [ 9.9860906100e-01  ,  -1.1312366800e-04 ] ] 
B = [ [ 8.6104000000e-03] , [8.0799000000e-04 ]]
K = [ [ -1.9097760100e+00  ,  -1.9449064542e+02 ]]
event_a = 3.0000000000e+01
event_b = 1.0000000000e-03
event_sigma = 1.0000000000e-02
refresh_rate = 2.2902025223e+01

[Table]
time_us,pulse_qc,setpoint_current_mA,actual_current_mA,epos_velocity_unfiltered_rpm,calculated_velocity_rad/s,tracked_reference,event_max_error,event_error
              989481,                   4,    7.0166857910e+02,                 676,                   0,    0.0000000000e+00,    3.9912667847e+02,    3.2319351196e+01,    2.7717817307e+01
              999464,                   5,    7.0166857910e+02,                 724,                   0,    8.9912667871e-02,    3.9999774170e+02,    3.2318286896e+01,    2.7589031219e+01
             1009423,                   5,    7.0166857910e+02,                 660,                   0,    0.0000000000e+00,    3.9929913330e+02,    3.2313835144e+01,    2.6890275955e+01
             1019488,                   6,    7.0166857910e+02,                 660,                  30,    8.9180082083e-02,    3.9700509644e+02,    3.2293949127e+01,    2.3596426010e+01
             1029417,                   8,    7.0166857910e+02,                 708,                   0,    1.8080329895e-01,    3.9318682861e+02,    3.2259059906e+01,    1.7778894424e+01
             1039465,                  11,    7.0166857910e+02,                 708,                  30,    2.6799303293e-01,    3.8776547241e+02,    3.2208694458e+01,    9.3604526520e+00
             1049419,                  15,    7.0166857910e+02,                 676,                  30,    3.6069831252e-01,    3.8087130737e+02,    3.2143630981e+01,    1.5792887211e+00
             1059484,                  20,    7.0166857910e+02,                 724,                   0,    4.4590079784e-01,    3.7238604736e+02,    3.2063159943e+01,    1.5029422760e+01
             1069418,                  25,    7.0166857910e+02,                 708,                   0,    4.5178052783e-01,    3.6255120850e+02,    3.1974668503e+01,    2.9861066818e+01
             1079519,                  30,    7.0166857910e+02,                 692,                   0,    4.4431141019e-01,    3.5110345459e+02,    3.1876583099e+01,    4.6307525635e+01
             1089304,                  36,    4.7097671509e+02,                 724,                   0,    5.5039191246e-01,    3.3866522217e+02,    3.1766675949e+01,    0.0000000000e+00
             1099351,                  42,    4.7097671509e+02,                 708,                  30,    5.3603988886e-01,    3.2456283569e+02,    3.1646865845e+01,    2.0102382660e+01
             1109305,                  48,    4.7097671509e+02,                 676,                  30,    5.4104733467e-01,    3.0931576538e+02,    3.1520252228e+01,    4.1349468231e+01
             1119349,                  52,    3.9016879272e+02,                 531,                   0,    3.5746651888e-01,    2.9270501709e+02,    3.1397418976e+01,    0.0000000000e+00
             1129366,                  53,    3.9016879272e+02,                 482,                   0,    8.9607417583e-02,    2.7497821045e+02,    3.1285785675e+01,    1.8728723526e+01
             1139352,                  53,    3.9016879272e+02,                 482,                   0,    0.0000000000e+00,    2.5622235107e+02,    3.1173982620e+01,    3.7484390259e+01
             1149304,                  53,    3.5049548340e+02,                 466,                   0,    0.0000000000e+00,    2.3652700806e+02,    3.1056594849e+01,    0.0000000000e+00
             1159347,                  53,    3.5049548340e+02,                 386,                   0,    0.0000000000e+00,    2.1571459961e+02,    3.0932563782e+01,    2.0812417984e+01
             1169305,                  55,    3.5049548340e+02,                 386,                  30,    1.8027628958e-01,    1.9423030090e+02,    3.0792652130e+01,    4.4297084808e+01
             1179348,                  57,    1.8446343994e+02,                 337,                   0,    1.7875124514e-01,    1.7179298401e+02,    3.0647069931e+01,    0.0000000000e+00
             1189306,                  61,    1.8446343994e+02,                 386,                   0,    3.6055371165e-01,    1.4887014771e+02,    3.0486719131e+01,    2.6923452377e+01
             1199419,                  67,    1.8446343994e+02,                 353,                  30,    5.3254079819e-01,    1.2499471283e+02,    3.0308815002e+01,    5.6799369812e+01
             1209307,                  73,   -5.2148078918e+01,                 112,                   0,    5.4465943575e-01,    1.0116198730e+02,    3.0131179810e+01,    0.0000000000e+00
             1219349,                  77,   -5.2148078918e+01,                 144,                   0,    3.5753661394e-01,    7.6559051514e+01,    2.9966798782e+01,    2.8603544235e+01
             1229307,                  81,   -5.2148078918e+01,                 241,                  30,    3.6055406928e-01,    5.1860778809e+01,    3.0136371613e+01,    5.7301506042e+01
             1239350,                  82,   -1.2290461731e+02,                 -33,                   0,    8.9375071228e-02,    2.6746398926e+01,    3.0291307449e+01,    0.0000000000e+00
             1249308,                  81,   -1.2290461731e+02,                 -17,                   0,   -9.0137958527e-02,    1.7391802073e+00,    3.0433732986e+01,    2.4007888794e+01
             1259349,                  81,   -1.2290461731e+02,                 -65,                   0,    0.0000000000e+00,   -2.3483089447e+01,    3.0583377838e+01,    4.9229568481e+01
             1269378,                  80,   -2.2815591431e+02,                 -65,                   0,   -8.9499831200e-02,   -4.8581985474e+01,    3.0726346970e+01,    0.0000000000e+00
             1279350,                  78,   -2.2815591431e+02,                -146,                   0,   -1.8002432585e-01,   -7.3347213745e+01,    3.0861387253e+01,    2.2765407562e+01
             1289308,                  76,   -2.2815591431e+02,                 -49,                   0,   -1.8027666211e-01,   -9.7790473938e+01,    3.0994514465e+01,    4.5208580017e+01
             1299349,                  73,   -3.2034286499e+02,                -307,                   0,   -2.6817932725e-01,   -1.2204970551e+02,    3.1120599747e+01,    0.0000000000e+00
             1309306,                  69,   -3.2034286499e+02,                -210,                   0,   -3.6058992147e-01,   -1.4562669373e+02,    3.1236688614e+01,    1.9577211380e+01
             1319347,                  63,   -3.2034286499e+02,                -227,                   0,   -5.3635942936e-01,   -1.6882531738e+02,    3.1338636398e+01,    3.6776588440e+01
             1329310,                  56,   -3.4940252686e+02,                -291,                 -30,   -6.3065201044e-01,   -1.9118000793e+02,    3.1429622650e+01,    0.0000000000e+00
             1339373,                  46,   -3.4940252686e+02,                -291,                 -30,   -8.9197880030e-01,   -2.1299855042e+02,    3.1499586105e+01,    1.1821427345e+01
             1349306,                  33,   -3.4940252686e+02,                -323,                 -60,   -1.1747479439e+00,   -2.3370077515e+02,    3.1545084000e+01,    1.9528345108e+01
             1359349,                  18,   -3.4940252686e+02,                -388,                 -60,   -1.3406325579e+00,   -2.5370680237e+02,    3.1574548721e+01,    2.4537063599e+01
             1369309,                   0,   -3.4940252686e+02,                -356,                 -60,   -1.6221647263e+00,   -2.7255029297e+02,    3.1579273224e+01,    2.5389644623e+01
             1379219,                 -20,   -3.4940252686e+02,                -356,                 -60,   -1.8114995956e+00,   -2.9024026489e+02,    3.1565250397e+01,    2.3090476990e+01
             1389307,                 -43,   -3.4940252686e+02,                -356,                 -60,   -2.0464663506e+00,   -3.0709216309e+02,    3.1528409958e+01,    1.6971328735e+01
             1399349,                 -69,   -3.4940252686e+02,                -323,                 -90,   -2.3239939213e+00,   -3.2264239502e+02,    3.1465999603e+01,    6.6805562973e+00
             1409308,                 -96,   -3.4940252686e+02,                -339,                 -90,   -2.4334912300e+00,   -3.3679608154e+02,    3.1389339447e+01,    6.6336102486e+00
             1419439,                -125,   -3.4940252686e+02,                -339,                 -90,   -2.5693752766e+00,   -3.4984124756e+02,    3.1294198990e+01,    2.2422729492e+01
             1429307,                -157,   -3.4940252686e+02,                -356,                 -90,   -2.9107353687e+00,   -3.6118582153e+02,    3.1171142578e+01,    4.3054611206e+01
             1439348,                -189,    2.0819674683e+02,                -356,                -120,   -2.8605849743e+00,   -3.7130426025e+02,    3.1040763855e+01,    0.0000000000e+00
             1449308,                -224,    2.0819674683e+02,                -339,                -120,   -3.1542105675e+00,   -3.7988156128e+02,    3.0883440018e+01,    2.6424303055e+01
             1459350,                -259,    2.0819674683e+02,                -356,                 -90,   -3.1284530163e+00,   -3.8702377319e+02,    3.0717559814e+01,    5.4281139374e+01
             1469305,                -294,    4.2549896240e+02,                 160,                -120,   -3.1557919979e+00,   -3.9258386230e+02,    3.0542314529e+01,    0.0000000000e+00
             1479349,                -323,    4.2549896240e+02,                 176,                 -90,   -2.5916299820e+00,   -3.9663751221e+02,    3.0393676758e+01,    2.4952732086e+01
             1489307,                -346,    4.2549896240e+02,                 192,                 -60,   -2.0731828213e+00,   -3.9909753418e+02,    3.0271238327e+01,    4.5499187469e+01
             1499350,                -359,    1.4768113708e+02,                 370,                 -30,   -1.1618840694e+00,   -3.9999667358e+02,    3.0198854446e+01,    0.0000000000e+00
             1509309,                -362,    1.4768113708e+02,                 418,                   0,   -2.7038747072e-01,   -3.9931597900e+02,    3.0176582336e+01,    3.7871148586e+00
             1519349,                -360,    1.4768113708e+02,                 450,                  30,    1.7880798876e-01,   -3.9704763794e+02,    3.0174682617e+01,    4.1704173088e+00
             1529307,                -356,    1.4768113708e+02,                 176,                   0,    3.6055183411e-01,   -3.9323754883e+02,    3.0175521851e+01,    4.0557184219e+00
             1539349,                -353,    1.4768113708e+02,                 192,                   0,    2.6815265417e-01,   -3.8783691406e+02,    3.0160943985e+01,    6.3235688210e+00
             1549307,                -352,    1.4768113708e+02,                 128,                   0,    9.0137213469e-02,   -3.8095721436e+02,    3.0125684738e+01,    1.2104376793e+01
             1559419,                -351,    1.4768113708e+02,                 208,                   0,    8.8767424226e-02,   -3.7244564819e+02,    3.0080726624e+01,    1.9590969086e+01
             1569306,                -351,    1.4768113708e+02,                 128,                   0,    0.0000000000e+00,   -3.6267001343e+02,    3.0022312164e+01,    2.9349643707e+01
             1579367,                -351,    1.4768113708e+02,                 144,                   0,    0.0000000000e+00,   -3.5128631592e+02,    2.9954334259e+01,    4.0726921082e+01
             1589305,                -351,    2.3559207916e+01,                 128,                   0,    0.0000000000e+00,   -3.3866387939e+02,    3.0025672913e+01,    0.0000000000e+00
             1599348,                -351,    2.3559207916e+01,                 225,                   0,    0.0000000000e+00,   -3.2456726074e+02,    3.0109176636e+01,    1.4096632957e+01
             1609309,                -351,    2.3559207916e+01,                  96,                   0,    0.0000000000e+00,   -3.0930938721e+02,    3.0199586868e+01,    2.9354503632e+01
             1619350,                -351,    2.3559207916e+01,                  15,                   0,    0.0000000000e+00,   -2.9270330811e+02,    3.0298009872e+01,    4.5960578918e+01
             1629305,                -351,    1.4497198486e+02,                  31,                   0,    0.0000000000e+00,   -2.7508953857e+02,    3.0402425766e+01,    0.0000000000e+00
             1639350,                -351,    1.4497198486e+02,                  31,                   0,    0.0000000000e+00,   -2.5622619629e+02,    3.0514266968e+01,    1.8863338470e+01
             1649309,                -351,    1.4497198486e+02,                  31,                   0,    0.0000000000e+00,   -2.3651687622e+02,    3.0631141663e+01,    3.8572658539e+01
             1659376,                -351,    2.5848205566e+02,                 112,                   0,    0.0000000000e+00,   -2.1565321350e+02,    3.0754875183e+01,    0.0000000000e+00
             1669306,                -351,    2.5848205566e+02,                  96,                   0,    0.0000000000e+00,   -1.9422810364e+02,    3.0881950378e+01,    2.1425115585e+01
             1679349,                -351,    2.5848205566e+02,                  96,                   0,    0.0000000000e+00,   -1.7179071045e+02,    3.1015039444e+01,    4.3862499237e+01
             1689306,                -351,    3.8602273560e+02,                 192,                   0,    0.0000000000e+00,   -1.4887014771e+02,    3.1151004791e+01,    0.0000000000e+00
             1699437,                -351,    3.8602273560e+02,                 321,                   0,    0.0000000000e+00,   -1.2495174408e+02,    3.1292896271e+01,    2.3918401718e+01
             1709308,                -350,    3.8602273560e+02,                 208,                  30,    9.0928629041e-02,   -1.0115955353e+02,    3.1428100586e+01,    4.6710678101e+01
             1719346,                -350,    5.2219683838e+02,                 418,                   0,    0.0000000000e+00,   -7.6566452026e+01,    3.1574005127e+01,    0.0000000000e+00
             1729306,                -347,    5.2219683838e+02,                 450,                  30,    2.7036330104e-01,   -5.1863269806e+01,    3.1702733994e+01,    2.1704870224e+01
             1739349,                -344,    5.2219683838e+02,                 418,                   0,    2.6812595129e-01,   -2.6748905182e+01,    3.1833902359e+01,    4.3818370819e+01
             1749538,                -337,    5.2144152832e+02,                 547,                   0,    6.1666446924e-01,   -1.1611310244e+00,    3.1944105148e+01,    0.0000000000e+00
             1759349,                -327,    5.2144152832e+02,                 547,                  30,    9.1488969326e-01,    2.3483089447e+01,    3.2030876160e+01,    1.4647256851e+01
             1769310,                -314,    5.2144152832e+02,                 547,                  60,    1.1714458466e+00,    4.8412342072e+01,    3.2101501465e+01,    2.6579263687e+01
             1779350,                -298,    5.2144152832e+02,                 515,                  30,    1.4304342270e+00,    7.3347213745e+01,    3.2154323578e+01,    3.5517665863e+01
             1789308,                -277,    3.4761315918e+02,                 515,                  60,    1.8929069042e+00,    9.7790473938e+01,    3.2174507141e+01,    0.0000000000e+00
             1799351,                -253,    3.4761315918e+02,                 515,                  60,    2.1450119019e+00,    1.2205448914e+02,    3.2175785065e+01,    3.6505126953e-01
             1809307,                -226,    3.4761315918e+02,                 547,                  60,    2.4342248440e+00,    1.4562904358e+02,    3.2155132294e+01,    3.2074432373e+00
             1819350,                -197,    3.4761315918e+02,                 353,                  90,    2.5918865204e+00,    1.6883215332e+02,    3.2120376587e+01,    8.9855527878e+00
             1829306,                -167,    3.4761315918e+02,                 337,                  90,    2.7046954632e+00,    1.9117117310e+02,    3.2074539185e+01,    1.6639110565e+01
             1839418,                -136,    3.4761315918e+02,                 321,                  90,    2.7517347336e+00,    2.1309426880e+02,    3.2020278931e+01,    2.5710554123e+01
             1849309,                -105,    3.4761315918e+02,                 289,                  90,    2.8132176399e+00,    2.3370689392e+02,    3.1958232880e+01,    3.6095317841e+01
             1859350,                 -73,    6.7583633423e+01,                 353,                  90,    2.8605842590e+00,    2.5370874023e+02,    3.1886608124e+01,    0.0000000000e+00
             1869306,                 -40,    6.7583633423e+01,                 321,                  90,    2.9751639366e+00,    2.7254476929e+02,    3.1802114487e+01,    1.4164437294e+01
             1879348,                  -7,    6.7583633423e+01,                 353,                  90,    2.9496848583e+00,    2.9046325684e+02,    3.1712156296e+01,    2.9245605469e+01
             1889309,                  26,    6.7583633423e+01,                  47,                  90,    2.9736707211e+00,    3.0709539795e+02,    3.1614557266e+01,    4.5613483429e+01
             1899349,                  56,   -1.2409447670e+01,                  80,                  90,    2.6820657253e+00,    3.2264239502e+02,    3.1528320312e+01,    0.0000000000e+00
             1909308,                  84,   -1.2409447670e+01,                  63,                  60,    2.5236210823e+00,    3.3679608154e+02,    3.1445699692e+01,    1.3847221375e+01
             1919351,                 109,   -1.2409447670e+01,                  63,                  90,    2.2343864441e+00,    3.4973397827e+02,    3.1373676300e+01,    2.5912296295e+01
             1929308,                 131,   -1.2409447670e+01,                  63,                  60,    1.9832433462e+00,    3.6118688965e+02,    3.1310663223e+01,    3.6462196350e+01
             1939348,                 148,    1.3086691284e+02,                 -82,                  60,    1.5198374987e+00,    3.7130426025e+02,    3.1269426346e+01,    0.0000000000e+00
             1949309,                 163,    1.3086691284e+02,                 -33,                  30,    1.3516674042e+00,    3.7988235474e+02,    3.1230943680e+01,    6.4240865707e+00
             1959353,                 174,    1.3086691284e+02,                  -1,                  30,    9.8303306103e-01,    3.8702566528e+02,    3.1207702637e+01,    1.0292581558e+01
             1969309,                 183,    1.3086691284e+02,                 208,                  30,    8.1140828133e-01,    3.9258578491e+02,    3.1186950684e+01,    1.3736747742e+01
             1979375,                 190,    1.3086691284e+02,                  47,                  30,    6.2420117855e-01,    3.9664593506e+02,    3.1169168472e+01,    1.6682357788e+01
             1989376,                 196,    1.3086691284e+02,                 192,                  30,    5.3850394487e-01,    3.9910916138e+02,    3.1147840500e+01,    2.0218925476e+01
             1999349,                 201,    1.3086691284e+02,                 160,                  30,    4.5001268387e-01,    3.9999664307e+02,    3.1123090744e+01,    2.4331123352e+01
             2009309,                 205,    1.3086691284e+02,                 160,                   0,    3.6048090458e-01,    3.9931597900e+02,    3.1094964981e+01,    2.9011445999e+01
             2019349,                 208,    1.3086691284e+02,                 176,                   0,    2.6820755005e-01,    3.9704763794e+02,    3.1063343048e+01,    3.4279479980e+01
             2029308,                 210,    3.1488330078e+02,                 192,                  30,    1.8025781214e-01,    3.9323709106e+02,    3.1028499603e+01,    0.0000000000e+00
             2039350,                 211,    3.1488330078e+02,                 208,                  30,    8.9384712279e-02,    3.8783630371e+02,    3.0990146637e+01,    6.4014220238e+00
             2049308,                 211,    3.1488330078e+02,                 128,                   0,    0.0000000000e+00,    3.8095645142e+02,    3.0948947906e+01,    1.3281852722e+01
             2059350,                 211,    3.1488330078e+02,                 241,                   0,    0.0000000000e+00,    3.7250888062e+02,    3.0898426056e+01,    2.1728954315e+01
             2069307,                 213,    3.1488330078e+02,                 337,                   0,    1.8029402196e-01,    3.6266897583e+02,    3.0827739716e+01,    3.3568107605e+01
             2079349,                 217,    1.8696014404e+02,                 289,                  30,    3.5753884912e-01,    3.5130795288e+02,    3.0736120224e+01,    0.0000000000e+00
             2089307,                 222,    1.8696014404e+02,                 273,                  30,    4.5069205761e-01,    3.3866122437e+02,    3.0630912781e+01,    1.7646986008e+01
             2099367,                 228,    1.8696014404e+02,                 305,                  30,    5.3534567356e-01,    3.2453933716e+02,    3.0510990143e+01,    3.7769027710e+01
             2109307,                 236,   -4.9216437340e-01,                 273,                   0,    7.2241395712e-01,    3.0931256104e+02,    3.0372621536e+01,    0.0000000000e+00
             2119462,                 242,   -4.9216437340e-01,                 160,                  30,    5.3033900261e-01,    2.9251138306e+02,    3.0236759186e+01,    2.2801994324e+01
             2129492,                 249,   -4.9216437340e-01,                 160,                   0,    6.2643861771e-01,    2.7474813843e+02,    3.0089269638e+01,    4.7564517975e+01
             2139467,                 253,   -6.4274497986e+01,                  -1,                   0,    3.5993734002e-01,    2.5600033569e+02,    2.9953817368e+01,    0.0000000000e+00
             2149420,                 255,   -6.4274497986e+01,                  15,                   0,    1.8036799133e-01,    2.3629183960e+02,    3.0046779633e+01,    2.1709226608e+01
             2159493,                 256,   -6.4274497986e+01,                  -1,                   0,    8.9109629393e-02,    2.1540550232e+02,    3.0176588058e+01,    4.3595668793e+01
             2169419,                 256,   -1.1844473267e+02,                 -98,                   0,    0.0000000000e+00,    1.9397978210e+02,    3.0303667068e+01,    0.0000000000e+00
             2179466,                 256,   -1.1844473267e+02,                 -98,                   0,    0.0000000000e+00,    1.7152511597e+02,    3.0436859131e+01,    2.2454662323e+01
             2189417,                 256,   -1.1844473267e+02,                 -98,                   0,    0.0000000000e+00,    1.4861117554e+02,    3.0572784424e+01,    4.5368602753e+01
             2199463,                 255,   -2.3110403442e+02,                -178,                   0,   -8.9349120855e-02,    1.2488966370e+02,    3.0707563400e+01,    0.0000000000e+00
             2209420,                 255,   -2.3110403442e+02,                 -65,                   0,    0.0000000000e+00,    1.0088719177e+02,    3.0849960327e+01,    2.4002635956e+01
             2219471,                 254,   -2.3110403442e+02,                 -65,                   0,   -8.9304670691e-02,    7.6258079529e+01,    3.0990135193e+01,    4.7631584167e+01
