[Configuration]
controller_type = dlqr-event
reference_type = constant-zero
A = [ [ 9.9860906100e-01  ,  -1.1312366800e-04 ] , [ 9.9860906100e-01  ,  -1.1312366800e-04 ] ] 
B = [ [ 8.6104000000e-03] , [8.0799000000e-04 ]]
K = [ [ -2.1676400000e+01  ,  -6.4405200000e+02 ]]
event_a = 1.0000000000e+01
event_b = 2.0000000000e-01
event_sigma = 1.0000000000e-02
refresh_rate = 2.3557926178e+01

[Table]
time_us,pulse_qc,setpoint_current_mA,actual_current_mA,epos_velocity_unfiltered_rpm,calculated_velocity_rad/s,tracked_reference,event_max_error,event_error
              820221,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.3292512894e+00,    1.0000000000e+00
              830265,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.3106079102e+00,    1.0000000000e+00
              840219,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.2921733856e+00,    1.0000000000e+00
              850337,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.2734766006e+00,    1.0000000000e+00
              860219,                   1,    0.0000000000e+00,                 -15,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.2552566528e+00,    1.0000000000e+00
              870266,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.2367734909e+00,    1.0000000000e+00
              880232,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.2184810638e+00,    1.0000000000e+00
              890285,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.2000694275e+00,    1.0000000000e+00
              900223,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.1819086075e+00,    1.0000000000e+00
              910263,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.1636028290e+00,    1.0000000000e+00
              920222,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.1454849243e+00,    1.0000000000e+00
              930266,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.1272535324e+00,    1.0000000000e+00
              940226,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.1092147827e+00,    1.0000000000e+00
              950266,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.0910711288e+00,    1.0000000000e+00
              960223,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.0731182098e+00,    1.0000000000e+00
              970265,                   1,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.0550518036e+00,    1.0000000000e+00
              980223,                   2,    0.0000000000e+00,                   1,                  30,    9.0138375759e-02,    0.0000000000e+00,    8.0389747620e+00,    2.0020301342e+00
              990335,                   2,    0.0000000000e+00,                   1,                   0,    0.0000000000e+00,    0.0000000000e+00,    8.0208606720e+00,    2.0000000000e+00
             1000223,                   4,    0.0000000000e+00,                   1,                   0,    1.8155297637e-01,    0.0000000000e+00,    8.0067863464e+00,    4.0041179657e+00
             1010264,                   5,    0.0000000000e+00,                  33,                   0,    8.9393310249e-02,    0.0000000000e+00,    7.9906711578e+00,    5.0007991791e+00
             1020223,                   7,    0.0000000000e+00,                 -15,                   0,    1.8025866151e-01,    0.0000000000e+00,    7.9765448570e+00,    7.0023207664e+00
             1030263,                   9,    0.0000000000e+00,                  17,                   0,    1.7880423367e-01,    0.0000000000e+00,    7.9623103142e+00,    9.0017757416e+00
             1040224,                  11,   -3.5451309204e+02,                   1,                   0,    1.8022257090e-01,    0.0000000000e+00,    7.9482560158e+00,    0.0000000000e+00
             1050266,                  13,   -3.5451309204e+02,                  33,                   0,    1.7876876891e-01,    0.0000000000e+00,    7.9340977669e+00,    2.0000004768e+00
             1060224,                  15,   -3.5451309204e+02,                   1,                   0,    1.8027666211e-01,    0.0000000000e+00,    7.9201273918e+00,    4.0000000000e+00
             1070267,                  15,   -3.5451309204e+02,                -353,                   0,    0.0000000000e+00,    0.0000000000e+00,    7.9024562836e+00,    4.0040578842e+00
