[Configuration]
controller_type = dlqr
reference_type = constant-zero
A = [ [ 9.9860906100e-01  ,  -1.1312366800e-04 ] , [ 9.9860906100e-01  ,  -1.1312366800e-04 ] ] 
B = [ [ 8.6104000000e-03] , [8.0799000000e-04 ]]
K = [ [ -8.9917800000e+01  ,  -1.1554100000e+03 ]]
event_a = 0.0000000000e+00
event_b = 0.0000000000e+00
event_sigma = 0.0000000000e+00
refresh_rate = 1.0000000000e+02

[Table]
time_us,pulse_qc,setpoint_current_mA,actual_current_mA,epos_velocity_unfiltered_rpm,calculated_velocity_rad/s,tracked_reference,event_max_error,event_error
              818096,                  -3,    2.6975338745e+02,                 245,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              828049,                  -3,    2.6975338745e+02,                 341,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              838092,                  -4,    4.6293652344e+02,                 293,                   0,   -8.9375488460e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              848053,                  -4,    3.5967120361e+02,                 245,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              858164,                  -4,    3.5967120361e+02,                 293,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              868049,                  -4,    3.5967120361e+02,                 454,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              878092,                  -4,    3.5967120361e+02,                 374,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              888051,                  -4,    3.5967120361e+02,                 358,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              898160,                  -3,    1.6716227722e+02,                 341,                   0,    8.8791966438e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              908050,                  -3,    2.6975338745e+02,                 341,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              918094,                  -2,    7.6580574036e+01,                 341,                   0,    8.9366570115e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              928049,                  -1,   -1.4260358810e+01,                 100,                   0,    9.0165533125e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              938094,                  -1,    8.9917800903e+01,                 261,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              948047,                   0,   -1.0419910431e+02,                  51,                   0,    9.0183660388e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              958092,                   0,    0.0000000000e+00,                 -13,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              968048,                   2,   -3.8817098999e+02,                  67,                  30,    1.8031296134e-01,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              978093,                   2,   -1.7983560181e+02,                 -78,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              988048,                   3,   -3.7393154907e+02,                 -13,                   0,    9.0165533125e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
              998154,                   3,   -2.6975338745e+02,                -368,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1008048,                   3,   -2.6975338745e+02,                -190,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1018113,                   4,   -4.6271081543e+02,                -368,                   0,    8.9180134237e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1028050,                   4,   -3.5967120361e+02,                -271,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1038092,                   5,   -5.5286462402e+02,                -303,                   0,    8.9384414256e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1048049,                   6,   -6.4366400146e+02,                -464,                   0,    9.0147390962e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1058233,                   6,   -5.3950677490e+02,                -351,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1068051,                   7,   -7.3505651855e+02,                -561,                   0,    9.1423757374e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1078093,                   7,   -6.2942462158e+02,                -658,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1088051,                   7,   -6.2942462158e+02,                -545,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1098095,                   6,   -4.3625170898e+02,                -722,                   0,   -8.9366629720e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1108052,                   5,   -3.4543179321e+02,                -658,                   0,   -9.0147390962e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1118093,                   5,   -4.4958898926e+02,                -642,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1128052,                   5,   -4.4958898926e+02,                -432,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1138162,                   5,   -4.4958898926e+02,                -368,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1148051,                   5,   -4.4958898926e+02,                -432,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1158090,                   4,   -2.5636471558e+02,                -432,                   0,   -8.9411117136e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1168050,                   4,   -3.5967120361e+02,                -464,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1178092,                   3,   -1.6647778320e+02,                -448,                   0,   -8.9384384453e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1188052,                   2,   -7.5709747314e+01,                -239,                   0,   -9.0120263398e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1198094,                   1,    1.3357811928e+01,                -416,                   0,   -8.9384384453e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1208053,                  -1,    2.9819042969e+02,                -223,                   0,   -1.8025864661e-01,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1218093,                  -1,    8.9917800903e+01,                -142,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1228051,                  -1,    8.9917800903e+01,                  19,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1238094,                  -1,    8.9917800903e+01,                 341,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1248051,                  -1,    8.9917800903e+01,                  67,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1258092,                  -2,    2.8312149048e+02,                  67,                   0,   -8.9393280447e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1268050,                  -2,    1.7983560181e+02,                 148,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1278153,                  -2,    1.7983560181e+02,                  51,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1288051,                  -1,   -1.4860291481e+01,                 277,                   0,    9.0684771538e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1298094,                   1,   -2.9644845581e+02,                 116,                   0,    1.7875096202e-01,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1308050,                   2,   -2.8400329590e+02,                 212,                   0,    9.0156480670e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1318093,                   3,   -3.7301870728e+02,                 -13,                   0,    8.9375473559e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1328051,                   3,   -2.6975338745e+02,                -335,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1338092,                   4,   -4.6295709229e+02,                -303,                  30,    8.9393280447e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1348052,                   4,   -3.5967120361e+02,                -368,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1358096,                   6,   -7.4601684570e+02,                -271,                   0,    1.7873314023e-01,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1368051,                   7,   -7.3360284424e+02,                -464,                   0,    9.0165592730e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1378093,                   8,   -8.2261798096e+02,                -335,                  30,    8.9384339750e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1388050,                   8,   -7.1934240723e+02,                -754,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1398093,                   8,   -7.1934240723e+02,                -722,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1408050,                   8,   -7.1934240723e+02,                -851,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1418092,                   9,   -9.1253570557e+02,                -738,                   0,    8.9384295046e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1428121,                  10,   -1.0025876465e+03,                -722,                   0,    8.9500382543e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1438092,                  11,   -1.0931066895e+03,                -706,                   0,    9.0020813048e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1448051,                  11,   -9.8909582520e+02,                -915,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1458092,                  12,   -1.1822994385e+03,                -996,                   0,    8.9393235743e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1468053,                  12,   -1.0790135498e+03,               -1077,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1478092,                  13,   -1.2722379150e+03,               -1012,                   0,    8.9411146939e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1488050,                  13,   -1.1689313965e+03,               -1173,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1498091,                  14,   -1.3621351318e+03,               -1077,                   0,    8.9393332601e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1508053,                  14,   -1.2588492432e+03,               -1270,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1518093,                  15,   -1.4520629883e+03,               -1157,                   0,    8.9402049780e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1528050,                  15,   -1.3487669678e+03,               -1367,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1538111,                  15,   -1.3487669678e+03,               -1270,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1548053,                  15,   -1.3487669678e+03,               -1463,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1558094,                  15,   -1.3487669678e+03,               -1350,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1568121,                  15,   -1.3487669678e+03,               -1334,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1578096,                  15,   -1.3487669678e+03,               -1334,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1588052,                  15,   -1.3487669678e+03,               -1334,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1598090,                  14,   -1.1555325928e+03,               -1350,                   0,   -8.9419864118e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1608052,                  14,   -1.2588492432e+03,               -1383,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1618092,                  13,   -1.0656351318e+03,               -1367,                   0,   -8.9402236044e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1628052,                  13,   -1.1689313965e+03,               -1141,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1638094,                  13,   -1.1689313965e+03,               -1238,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1648053,                  13,   -1.1689313965e+03,               -1093,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1658092,                  12,   -9.7570709229e+02,               -1173,                   0,   -8.9411146939e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1668050,                  12,   -1.0790135498e+03,               -1141,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1678090,                  11,   -8.8579968262e+02,               -1125,                   0,   -8.9402139187e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1688048,                  11,   -9.8909582520e+02,                -948,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1698091,                  11,   -9.8909582520e+02,               -1077,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1708150,                  11,   -9.8909582520e+02,                -883,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1718091,                  10,   -7.9485314941e+02,                -980,                   0,   -9.0292483568e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1728051,                  10,   -8.9917797852e+02,                -980,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1738093,                   9,   -7.0598443604e+02,                -996,                   0,   -8.9384526014e-02,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1748048,                   9,   -8.0926019287e+02,                -787,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1758092,                   9,   -8.0926019287e+02,                -915,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
             1768049,                   9,   -8.0926019287e+02,                -722,                   0,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00
