[Configuration]
controller_type = dlqr-event
reference_type = sine-wave
A = [ [ 9.9860906100e-01  ,  -1.1312366800e-04 ] , [ 9.9860906100e-01  ,  -1.1312366800e-04 ] ] 
B = [ [ 8.6104000000e-03] , [8.0799000000e-04 ]]
K = [ [ -5.0501400000e+01  ,  -9.2400000000e+02 ]]
event_a = 1.0000000000e+01
event_b = 2.0000000000e-01
event_sigma = 1.0000000000e-02
refresh_rate = 4.3674053192e+01

[Table]
time_us,pulse_qc,setpoint_current_mA,actual_current_mA,epos_velocity_unfiltered_rpm,calculated_velocity_rad/s,tracked_reference,event_max_error,event_error
             3036755,                 347,    1.7945230713e+03,                3073,                   0,    2.6817932725e-01,    3.8938079834e+02,    5.1311373711e+00,    8.0161743164e+00
             3046714,                 347,    1.8126668701e+03,                3073,                   0,    0.0000000000e+00,    3.8289340210e+02,    5.1117572784e+00,    0.0000000000e+00
             3056760,                 345,    1.8126668701e+03,                1751,                   0,   -1.7870120704e-01,    3.7483096313e+02,    5.0928368568e+00,    6.0650653839e+00
             3066713,                 341,    1.5640770264e+03,                1784,                 -30,   -3.6073297262e-01,    3.6537078857e+02,    5.0748009682e+00,    0.0000000000e+00
             3076757,                 336,    1.5640770264e+03,                1832,                   0,   -4.4683009386e-01,    3.5437619019e+02,    5.0560212135e+00,    5.9952306747e+00
             3086712,                 332,    8.4264392090e+02,                1832,                 -30,   -3.6066347361e-01,    3.4208666992e+02,    5.0344963074e+00,    0.0000000000e+00
             3096778,                 326,    8.4264392090e+02,                1558,                 -30,   -5.3502959013e-01,    3.2829989624e+02,    5.0135674477e+00,    7.7887096405e+00
             3106714,                 320,    1.6769622803e+02,                1558,                 -30,   -5.4202371836e-01,    3.1340347290e+02,    5.0077905655e+00,    0.0000000000e+00
             3116757,                 313,    1.6769622803e+02,                 849,                 -30,   -6.2562918663e-01,    2.9710595703e+02,    5.0082039833e+00,    9.2978839874e+00
             3126713,                 304,   -4.7329391479e+02,                 865,                 -30,   -8.1140983105e-01,    2.7978213501e+02,    5.0075368881e+00,    0.0000000000e+00
             3136758,                 294,   -4.7329391479e+02,                 140,                 -30,   -8.9357715845e-01,    2.6119442749e+02,    5.0071220398e+00,    8.5880842209e+00
             3146714,                 283,   -1.1670916748e+03,                 156,                 -30,   -9.9172043800e-01,    2.4174487305e+02,    5.0066590309e+00,    0.0000000000e+00
             3156759,                 270,   -1.1670916748e+03,                -472,                 -60,   -1.1616497040e+00,    2.2116329956e+02,    5.0050411224e+00,    7.5834870338e+00
             3166713,                 256,   -1.6666730957e+03,                -472,                 -30,   -1.2624444962e+00,    1.9989913940e+02,    5.0031490326e+00,    0.0000000000e+00
             3176758,                 238,   -1.6666730957e+03,               -1165,                 -60,   -1.6084382534e+00,    1.7764843750e+02,    4.9974246025e+00,    4.2647666931e+00
             3186713,                 218,   -1.6666730957e+03,               -1133,                 -60,   -1.8033114672e+00,    1.5489888000e+02,    4.9899439812e+00,    7.0211291313e+00
             3196758,                 205,   -2.6470808105e+03,               -1681,                 -30,   -1.1616497040e+00,    1.3132986450e+02,    4.9921340942e+00,    0.0000000000e+00
             3206713,                 193,   -2.6470808105e+03,               -1697,                 -30,   -1.0819859505e+00,    1.0745576477e+02,    4.9960956573e+00,    1.1874361992e+01
             3216756,                 182,   -4.0940019531e+03,               -1665,                 -30,   -9.8312944174e-01,    8.2945053101e+01,    5.0020308495e+00,    0.0000000000e+00
             3226713,                 166,   -4.0940019531e+03,               -2632,                 -60,   -1.4423596859e+00,    5.8318008423e+01,    5.0019903183e+00,    8.6392545700e+00
             3236757,                 149,   -4.4420249023e+03,               -2632,                 -60,   -1.5192315578e+00,    3.3244895935e+01,    5.0011816025e+00,    0.0000000000e+00
             3246713,                 127,   -4.4420249023e+03,               -4082,                 -60,   -1.9834431410e+00,    8.2605447769e+00,    4.9941415787e+00,    3.0202388763e+00
             3256757,                 103,   -4.4420249023e+03,               -4098,                 -90,   -2.1447975636e+00,   -1.6977092743e+01,    4.9848427773e+00,    4.2680807114e+00
             3266714,                  80,   -4.4420249023e+03,               -4468,                 -90,   -2.0733902454e+00,   -4.1929695129e+01,    4.9765501022e+00,    6.1994066238e+00
             3276754,                  57,   -4.3583549805e+03,               -4436,                 -90,   -2.0562508106e+00,   -6.6923904419e+01,    4.9682455063e+00,    0.0000000000e+00
             3286714,                  33,   -4.3583549805e+03,               -4436,                 -90,   -2.1628861427e+00,   -9.1456161499e+01,    4.9582271576e+00,    5.4283195734e-01
             3296758,                  11,   -4.3583549805e+03,               -4436,                 -60,   -1.9660649300e+00,   -1.1583245087e+02,    4.9504399300e+00,    2.9099388123e+00
             3306713,                 -10,   -4.3583549805e+03,               -4323,                 -60,   -1.8934763670e+00,   -1.3953796387e+02,    4.9431858063e+00,    5.6164097786e+00
             3316758,                 -28,   -5.3266606445e+03,               -4372,                 -60,   -1.6084382534e+00,   -1.6290432739e+02,    4.9391808510e+00,    0.0000000000e+00
             3326714,                 -46,   -5.3266606445e+03,               -4404,                 -60,   -1.6228164434e+00,   -1.8542382812e+02,    4.9342412949e+00,    4.5195221901e+00
             3336780,                 -65,   -5.3266606445e+03,               -4372,                 -60,   -1.6942535639e+00,   -2.0745439148e+02,    4.9273490906e+00,    7.5505480766e+00
             3346712,                 -87,   -5.3027065430e+03,               -5306,                 -60,   -1.9882355928e+00,   -2.2837898254e+02,    4.9154963493e+00,    0.0000000000e+00
             3356776,                -112,   -5.3027065430e+03,               -5306,                 -90,   -2.2297253609e+00,   -2.4867440796e+02,    4.8989925385e+00,    4.7107691765e+00
             3366714,                -133,   -5.3027065430e+03,               -5355,                 -60,   -1.8967148066e+00,   -2.6774063110e+02,    4.8860964775e+00,    6.6389698982e+00
             3376757,                -154,   -4.9293115234e+03,               -5274,                 -60,   -1.8768838644e+00,   -2.8594787598e+02,    4.8720464706e+00,    0.0000000000e+00
             3386714,                -178,   -4.9293115234e+03,               -5274,                 -90,   -2.1635389328e+00,   -3.0287573242e+02,    4.8527688980e+00,    7.0779385567e+00
             3396754,                -202,   -3.9131823730e+03,               -5355,                 -60,   -2.1456544399e+00,   -3.1874462891e+02,    4.8320994377e+00,    0.0000000000e+00
             3406711,                -225,   -3.9131823730e+03,               -4936,                 -60,   -2.0733880997e+00,   -3.3323013306e+02,    4.8110599518e+00,    8.5147876740e+00
             3416757,                -245,   -3.4759174805e+03,               -4936,                 -60,   -1.7869780064e+00,   -3.4652362061e+02,    4.7922048569e+00,    0.0000000000e+00
             3426713,                -261,   -3.4759174805e+03,               -3888,                 -60,   -1.4425029755e+00,   -3.5833645630e+02,    4.7766132355e+00,    4.2013020515e+00
             3436876,                -273,   -3.4759174805e+03,               -3921,                 -30,   -1.0598430634e+00,   -3.6894882202e+02,    4.7643289566e+00,    5.6220245361e+00
             3446828,                -285,   -3.6907004395e+03,               -3469,                 -30,   -1.0823121071e+00,   -3.7788369751e+02,    4.7501969337e+00,    0.0000000000e+00
             3456873,                -294,   -3.6907004395e+03,               -3469,                   0,   -8.0421763659e-01,   -3.8540414429e+02,    4.7379689217e+00,    1.5054522753e+00
             3466827,                -301,   -3.6907004395e+03,               -3469,                 -30,   -6.3122302294e-01,   -3.9134262085e+02,    4.7263822556e+00,    2.5808067322e+00
             3476875,                -307,   -3.6907004395e+03,               -3663,                 -30,   -5.3598797321e-01,   -3.9578509521e+02,    4.7141027451e+00,    4.1348690987e+00
             3486832,                -312,   -3.6907004395e+03,               -3679,                   0,   -4.5073431730e-01,   -3.9863171387e+02,    4.7011952400e+00,    6.2838220596e+00
             3496873,                -316,   -3.9078200684e+03,               -3679,                 -30,   -3.5757443309e-01,   -3.9992279053e+02,    4.6875305176e+00,    0.0000000000e+00
             3506832,                -322,   -3.9078200684e+03,               -3695,                   0,   -5.4077494144e-01,   -3.9963153076e+02,    4.6694979668e+00,    6.2939481735e+00
             3516876,                -328,   -3.0271979980e+03,               -3695,                 -30,   -5.3619849682e-01,   -3.9775341797e+02,    4.6494174004e+00,    0.0000000000e+00
             3526830,                -336,   -3.0271979980e+03,               -3888,                 -30,   -7.2139942646e-01,   -3.9432974243e+02,    4.6250233650e+00,    1.1425172806e+01
             3536879,                -344,   -1.6279171143e+03,               -3872,                 -30,   -7.1457654238e-01,   -3.8930935669e+02,    4.5985593796e+00,    0.0000000000e+00
             3546827,                -346,   -1.6279171143e+03,               -3067,                   0,   -1.8045563996e-01,   -3.8281112671e+02,    4.5778627396e+00,    8.5149869919e+00
             3556876,                -346,   -1.4508588867e+03,               -3018,                   0,    0.0000000000e+00,   -3.7472909546e+02,    4.5576124191e+00,    0.0000000000e+00
             3566828,                -342,   -1.4508588867e+03,               -1649,                  30,    3.6077219248e-01,   -3.6525308228e+02,    4.5407433510e+00,    5.4878811836e+00
             3576869,                -336,   -1.4170185547e+03,               -1649,                  30,    5.3635573387e-01,   -3.5424554443e+02,    4.5243949890e+00,    0.0000000000e+00
             3586827,                -331,   -1.4170185547e+03,               -1439,                   0,    4.5069503784e-01,   -3.4193679810e+02,    4.5052723885e+00,    7.3092670441e+00
             3596873,                -327,   -3.8898754883e+02,               -1439,                  30,    3.5739353299e-01,   -3.2816345215e+02,    4.4830579758e+00,    0.0000000000e+00
             3606878,                -323,   -3.8898754883e+02,               -1407,                   0,    3.5886105895e-01,   -3.1314718628e+02,    4.4838628769e+00,    1.1016260147e+01
             3616870,                -319,    7.8326971436e+02,               -1407,                   0,    3.5932499170e-01,   -2.9691574097e+02,    4.4891829491e+00,    0.0000000000e+00
             3626826,                -310,    7.8326971436e+02,                -472,                  30,    8.1140679121e-01,   -2.7957910156e+02,    4.4897089005e+00,    8.3489027023e+00
             3636871,                -298,    8.7879956055e+02,                -392,                  30,    1.0722931623e+00,   -2.6097927856e+02,    4.4879946709e+00,    0.0000000000e+00
             3646825,                -279,    8.7879956055e+02,                 752,                  60,    1.7133162022e+00,   -2.4152255249e+02,    4.4787397385e+00,    7.8708302975e-01
             3656873,                -257,    8.7879956055e+02,                 785,                  90,    1.9652848244e+00,   -2.2092449951e+02,    4.4670801163e+00,    1.3003431559e+00
             3666830,                -235,    8.7879956055e+02,                 881,                  60,    1.9832433462e+00,   -1.9964439392e+02,    4.4563694000e+00,    1.8980093002e+00
             3677005,                -214,    8.7879956055e+02,                 881,                  60,    1.8525358438e+00,   -1.7709202576e+02,    4.4482913017e+00,    7.8834712505e-01
             3686833,                -191,    8.7879956055e+02,                 897,                  60,    2.1006057262e+00,   -1.5462077332e+02,    4.4380049706e+00,    1.2120012045e+00
             3696875,                -170,    8.7879956055e+02,                 849,                  90,    1.8770730495e+00,   -1.3105207825e+02,    4.4313635826e+00,    2.0884878635e+00
             3706835,                -147,    8.7879956055e+02,                 849,                  60,    2.0727648735e+00,   -1.0716038513e+02,    4.4227590561e+00,    2.9911675453e+00
             3716870,                -126,    8.7879956055e+02,                 913,                  60,    1.8783801794e+00,   -8.2664741516e+01,    4.4173297882e+00,    6.3657741547e+00
             3726833,                -104,    4.9065960693e+02,                 849,                  30,    1.9820495844e+00,   -5.8019622803e+01,    4.4109482765e+00,    0.0000000000e+00
             3736873,                 -87,    4.9065960693e+02,                 881,                  60,    1.5198374987e+00,   -3.2954357147e+01,    4.4112572670e+00,    8.0785007477e+00
             3746832,                 -73,    2.1186215820e+03,                 913,                  30,    1.2618099451e+00,   -7.9615268707e+00,    4.4153394699e+00,    0.0000000000e+00
             3756930,                 -62,    2.1186215820e+03,                 462,                  30,    9.7777616978e-01,    1.7411485672e+01,    4.4235367775e+00,    1.4375819206e+01
             3766826,                 -52,    3.9196213379e+03,                 462,                  30,    9.0703064203e-01,    4.2209617615e+01,    4.4324870110e+00,    0.0000000000e+00
             3776878,                 -34,    3.9196213379e+03,                2106,                  60,    1.6073184013e+00,    6.7231140137e+01,    4.4316039085e+00,    7.0563564301e+00
             3786830,                 -10,    3.1378967285e+03,                2138,                  60,    2.1646249294e+00,    9.1739952087e+01,    4.4227027893e+00,    0.0000000000e+00
             3796876,                  22,    3.1378967285e+03,                3943,                  90,    2.8591616154e+00,    1.1611627960e+02,    4.4035835266e+00,    7.6552510262e+00
             3806831,                  62,    5.9729162598e+02,                3927,                 120,    3.6066212654e+00,    1.3981585693e+02,    4.3737554550e+00,    0.0000000000e+00
             3816875,                 100,    5.9729162598e+02,                3137,                 120,    3.3959300518e+00,    1.6317285156e+02,    4.3458938599e+00,    1.4644522667e+01
             3826829,                 136,   -4.9066433716e+02,                3105,                  90,    3.2462854385e+00,    1.8567987061e+02,    4.3195853233e+00,    0.0000000000e+00
             3836875,                 161,   -4.9066433716e+02,                 591,                  30,    2.2337198257e+00,    2.0765849304e+02,    4.3062109947e+00,    3.1865425110e+00
             3846830,                 174,   -4.9066433716e+02,                 623,                  30,    1.1721518040e+00,    2.2862239075e+02,    4.3066859245e+00,    5.3600792885e+00
             3856873,                 179,    3.1153808594e+03,                -505,                   0,    4.4687756896e-01,    2.4886531067e+02,    4.3162307739e+00,    0.0000000000e+00
             3866830,                 178,    3.1153808594e+03,                -505,                   0,   -9.0147763491e-02,    2.6795715332e+02,    4.3319492340e+00,    2.0099035263e+01
             3876894,                 178,    5.4636723633e+03,                -505,                   0,    0.0000000000e+00,    2.8618853760e+02,    4.3452649117e+00,    0.0000000000e+00
             3886828,                 201,    5.4636723633e+03,                3169,                  90,    2.0781915188e+00,    3.0306280518e+02,    4.3283147812e+00,    6.4686427116e+00
             3896872,                 233,    1.6968764648e+03,                3137,                 120,    2.8597307205e+00,    3.1892370605e+02,    4.2987766266e+00,    0.0000000000e+00
             3906830,                 273,    1.6968764648e+03,                5490,                 150,    3.6055364609e+00,    3.3339547729e+02,    4.2576498985e+00,    2.5539113998e+01
             3916924,                 320,   -2.5117299805e+03,                5473,                 150,    4.1794242859e+00,    3.4673309326e+02,    4.2064495087e+00,    0.0000000000e+00
             3926833,                 351,   -2.5117299805e+03,                1719,                  60,    2.8081040382e+00,    3.5847039795e+02,    4.1733956337e+00,    1.9311449051e+01
             3936871,                 361,   -4.2505981445e+02,                1687,                   0,    8.9420032501e-01,    3.6894396973e+02,    4.1640968323e+00,    0.0000000000e+00
             3946837,                 344,   -4.2505981445e+02,               -2486,                -120,   -1.5311205387e+00,    3.7789111328e+02,    4.1872720718e+00,    2.6060256958e+01
             3956871,                 312,    6.3519707031e+03,               -2503,                 -90,   -2.8625824451e+00,    3.8540280151e+02,    4.2274003029e+00,    0.0000000000e+00
             3966833,                 290,    6.3519707031e+03,                -424,                 -60,   -1.9822463989e+00,    3.9134573364e+02,    4.2530875206e+00,    2.7956794739e+01
             3976872,                 281,    6.5402963867e+03,                -424,                 -30,   -8.0470132828e-01,    3.9578399658e+02,    4.2606253624e+00,    0.0000000000e+00
             3986830,                 308,    6.5402963867e+03,                6392,                  90,    2.4337346554e+00,    3.9863128662e+02,    4.2213439941e+00,    2.4368848801e+01
             3996872,                 353,   -1.3469395752e+03,                6311,                 120,    4.0222988129e+00,    3.9992276001e+02,    4.1577072144e+00,    0.0000000000e+00
             4006829,                 395,   -1.3469395752e+03,                6521,                 120,    3.7861909866e+00,    3.9963183594e+02,    4.0972385406e+00,    4.2291568756e+01
             4016874,                 429,   -4.3852319336e+03,                6521,                  90,    3.0381634235e+00,    3.9775396729e+02,    4.1198339462e+00,    0.0000000000e+00
             4026962,                 425,   -4.3852319336e+03,               -1359,                 -90,   -3.5591143370e-01,    3.9427395630e+02,    4.1098270416e+00,    3.4336776733e+00
             4036873,                 382,   -4.3852319336e+03,               -1391,                -150,   -3.8943285942e+00,    3.8931280518e+02,    4.0727891922e+00,    3.9177104950e+01
             4046884,                 319,    8.4398066406e+03,               -4420,                -180,   -5.6486520767e+00,    3.8276956177e+02,    4.1333665848e+00,    0.0000000000e+00
             4056772,                 261,    8.4398066406e+03,               -4340,                -150,   -5.2650361061e+00,    3.7482043457e+02,    4.1868143082e+00,    5.0052337646e+01
             4066715,                 213,    1.1698684570e+04,               -4404,                -150,   -4.3331699371e+00,    3.6536874390e+02,    4.2259435654e+00,    0.0000000000e+00
             4076756,                 231,    1.1698684570e+04,                8487,                 150,    1.6090804338e+00,    3.5437734985e+02,    4.1806216240e+00,    2.9594116211e+01
             4086715,                 286,   -1.7481129150e+03,                8487,                 150,    4.9571113586e+00,    3.4208276367e+02,    4.0878562927e+00,    0.0000000000e+00
             4096756,                 336,   -1.7481129150e+03,               10130,                 150,    4.4696655273e+00,    3.2833148193e+02,    4.0196042061e+00,    6.3753128052e+01
             4106714,                 384,   -7.5630385742e+03,                9969,                 150,    4.3266401291e+00,    3.1340347290e+02,    4.0879950523e+00,    0.0000000000e+00
             4116754,                 385,   -7.5630385742e+03,               -1729,                 -60,    8.9401029050e-02,    2.9711102295e+02,    4.1004872322e+00,    1.7804027557e+01
             4126713,                 343,    3.0514654541e+02,               -1729,                -120,   -3.7854304314e+00,    2.7978213501e+02,    4.0609421730e+00,    0.0000000000e+00
             4136759,                 273,    3.0514654541e+02,               -7562,                -240,   -6.2544131279e+00,    2.6119253540e+02,    3.9895868301e+00,    5.1469657898e+01
             4146715,                 199,    8.3231152344e+03,               -7514,                -210,   -6.6715803146e+00,    2.4174287415e+02,    4.0181303024e+00,    0.0000000000e+00
             4156758,                 169,    8.3231152344e+03,                 301,                 -30,   -2.6812639236e+00,    2.2116539001e+02,    4.0204701424e+00,    1.0232613564e+01
             4166716,                 170,    1.4263333740e+03,                 333,                   0,    9.0135715902e-02,    1.9989260864e+02,    3.9837741852e+00,    0.0000000000e+00
             4176760,                 206,    1.4263333740e+03,                8358,                 150,    3.2171983719e+00,    1.7764393616e+02,    3.9732463360e+00,    5.8332557678e+01
             4186714,                 262,   -1.0074867188e+04,                8261,                 150,    5.0497765541e+00,    1.5489656067e+02,    4.0628299713e+00,    0.0000000000e+00
             4196755,                 281,   -1.0074867188e+04,                1429,                   0,    1.6984726191e+00,    1.3133697510e+02,    4.1070804596e+00,    4.2691322327e+01
             4206716,                 277,   -8.2295371094e+03,                1413,                   0,   -3.6044475436e-01,    1.0744850159e+02,    4.1232171059e+00,    0.0000000000e+00
             4216756,                 220,   -8.2295371094e+03,              -10060,                -240,   -5.0959253311e+00,    8.2945053101e+01,    4.0739760399e+00,    3.2839767456e+01
             4226717,                 145,    1.8666423340e+03,               -9995,                -210,   -6.7583403587e+00,    5.8308063507e+01,    4.0025901794e+00,    0.0000000000e+00
             4236757,                  94,    1.8666423340e+03,               -8239,                -120,   -4.5595116615e+00,    3.3244895935e+01,    3.9613518715e+00,    2.6029869080e+01
             4246716,                  65,   -4.5069696045e+02,               -8158,                 -90,   -2.6137506962e+00,    8.2530069351e+00,    3.9475805759e+00,    0.0000000000e+00
             4256759,                  83,   -4.5069696045e+02,                1816,                 120,    1.6087590456e+00,   -1.6982114792e+01,    3.9928681850e+00,    4.3440826416e+01
             4266715,                 121,   -1.1393878906e+04,                1880,                  90,    3.4259469509e+00,   -4.1932193756e+01,    4.0629725456e+00,    0.0000000000e+00
             4276757,                 140,   -1.1393878906e+04,                -392,                  30,    1.6983028650e+00,   -6.6931343079e+01,    4.1092772484e+00,    4.4033054352e+01
             4286716,                 148,   -1.2759354492e+04,                -392,                  30,    7.2103422880e-01,   -9.1461059570e+01,    4.1413693428e+00,    0.0000000000e+00
             4296759,                 116,   -1.2759354492e+04,               -9931,                -120,   -2.8600163460e+00,   -1.1583485413e+02,    4.1232600212e+00,    8.4251337051e+00
             4306713,                  70,   -6.7491801758e+03,               -9995,                -120,   -4.1480302811e+00,   -1.3953796387e+02,    4.0869226456e+00,    0.0000000000e+00
             4316756,                  39,   -6.7491801758e+03,               -9915,                 -90,   -2.7706401348e+00,   -1.6289973450e+02,    4.0687885284e+00,    7.7614159584e+00
             4326715,                  15,   -8.1230888672e+03,              -10044,                 -60,   -2.1631035805e+00,   -1.8542605591e+02,    4.0584659576e+00,    0.0000000000e+00
             4336757,                   9,   -8.1230888672e+03,               -6724,                   0,   -5.3630632162e-01,   -2.0740496826e+02,    4.0698952675e+00,    1.6061506271e+01
             4346716,                  11,   -1.2255949219e+04,               -6789,                   0,    1.8025875092e-01,   -2.2838722229e+02,    4.0901775360e+00,    0.0000000000e+00
             4356758,                   9,   -1.2255949219e+04,               -8142,                 -30,   -1.7876887321e-01,   -2.4863896179e+02,    4.1044988632e+00,    1.8255266190e+01
             4366715,                   2,   -1.3039300781e+04,               -8126,                 -30,   -6.3103193045e-01,   -2.6774249268e+02,    4.1112284660e+00,    0.0000000000e+00
             4376775,                 -13,   -1.3039300781e+04,               -9979,                 -60,   -1.3383667469e+00,   -2.8597949219e+02,    4.1068134308e+00,    3.3133809566e+00
             4386713,                 -34,   -1.3039300781e+04,               -9979,                 -60,   -1.8967151642e+00,   -3.0287408447e+02,    4.0933465958e+00,    1.5349528790e+00
             4396778,                 -60,   -1.3039300781e+04,              -10044,                 -60,   -2.3186831474e+00,   -3.1878106689e+02,    4.0723099709e+00,    1.1090597153e+01
             4406716,                 -90,   -9.7801503906e+03,               -9979,                 -90,   -2.7095928192e+00,   -3.3323709106e+02,    4.0445885658e+00,    0.0000000000e+00
             4416759,                -118,   -9.7801503906e+03,              -10044,                 -60,   -2.5025146008e+00,   -3.4652612305e+02,    4.0178313255e+00,    1.4712418556e+01
             4426716,                -143,   -8.7925576172e+03,              -10027,                 -90,   -2.2536849976e+00,   -3.5833981323e+02,    3.9930684566e+00,    0.0000000000e+00
             4436757,                -165,   -8.7925576172e+03,               -9721,                 -60,   -1.9666534662e+00,   -3.6883319092e+02,    3.9703531265e+00,    1.1510215759e+01
             4446715,                -186,   -7.9366445312e+03,               -9802,                 -60,   -1.8929039240e+00,   -3.7779046631e+02,    3.9470577240e+00,    0.0000000000e+00
             4456756,                -205,   -7.9366445312e+03,               -8755,                 -30,   -1.6984726191e+00,   -3.8532534790e+02,    3.9244322777e+00,    1.1466784477e+01
             4466716,                -224,   -6.8659633789e+03,               -8771,                 -60,   -1.7122869492e+00,   -3.9128479004e+02,    3.8999264240e+00,    0.0000000000e+00
             4476754,                -243,   -6.8659633789e+03,               -8013,                 -60,   -1.6989789009e+00,   -3.9574093628e+02,    3.8734958172e+00,    1.4543868065e+01
             4486716,                -258,   -5.8520590820e+03,               -7949,                 -30,   -1.3515331745e+00,   -3.9860751343e+02,    3.8501536846e+00,    0.0000000000e+00
             4496757,                -267,   -5.8520590820e+03,               -6869,                 -30,   -8.0453801155e-01,   -3.9991696167e+02,    3.8323152065e+00,    7.7099642754e+00
             4506718,                -273,   -5.8961059570e+03,               -6869,                   0,   -5.4066938162e-01,   -3.9964370728e+02,    3.8163349628e+00,    0.0000000000e+00
             4516757,                -273,   -5.8961059570e+03,               -5822,                   0,    0.0000000000e+00,   -3.9778497314e+02,    3.8058254719e+00,    1.9357841015e+00
             4526715,                -273,   -5.8961059570e+03,               -5822,                   0,    0.0000000000e+00,   -3.9437814331e+02,    3.7934670448e+00,    5.2932553291e+00
             4536759,                -273,   -5.8772773438e+03,               -5919,                   0,    0.0000000000e+00,   -3.8937850952e+02,    3.7790668011e+00,    0.0000000000e+00
             4546715,                -274,   -5.8772773438e+03,               -5919,                   0,   -9.0155310929e-02,   -3.8289266968e+02,    3.7616491318e+00,    7.4863762856e+00
             4556758,                -278,   -4.5598564453e+03,               -5886,                   0,   -3.5750174522e-01,   -3.7483273315e+02,    3.7384645939e+00,    0.0000000000e+00
             4566715,                -283,   -4.5598564453e+03,               -5886,                   0,   -4.5073732734e-01,   -3.6536874390e+02,    3.7123632431e+00,    1.4464263916e+01
             4576756,                -288,   -2.9391550293e+03,               -5886,                   0,   -4.4696357846e-01,   -3.5437734985e+02,    3.6843035221e+00,    0.0000000000e+00
             4586715,                -288,   -2.9391550293e+03,               -4549,                   0,    0.0000000000e+00,   -3.4208276367e+02,    3.6609444618e+00,    1.2302718163e+01
             4596756,                -288,   -2.0367969971e+03,               -4549,                   0,    0.0000000000e+00,   -3.2833148193e+02,    3.6357192993e+00,    0.0000000000e+00
             4606716,                -282,   -2.0367969971e+03,               -2954,                  30,    5.4071766138e-01,   -3.1340036011e+02,    3.6166057587e+00,    8.9474964142e+00
             4616776,                -275,   -1.6918734131e+03,               -2922,                  30,    6.2457340956e-01,   -2.9707400513e+02,    3.5969357491e+00,    0.0000000000e+00
             4626716,                -267,   -1.6918734131e+03,               -2051,                  30,    7.2241246700e-01,   -2.7977673340e+02,    3.5774245262e+00,    9.2977714539e+00
             4636758,                -260,   -6.3845947266e+02,               -2035,                  30,    6.2569147348e-01,   -2.6119442749e+02,    3.5551471710e+00,    0.0000000000e+00
             4646717,                -255,   -6.3845947266e+02,               -1713,                  30,    4.5064526796e-01,   -2.4173887634e+02,    3.5621542931e+00,    1.4456622124e+01
             4656757,                -251,    1.1761535645e+03,               -1665,                  30,    3.5760855675e-01,   -2.2116748047e+02,    3.5749197006e+00,    0.0000000000e+00
             4666716,                -243,    1.1761535645e+03,                -633,                  30,    7.2103422880e-01,   -1.9989260864e+02,    3.5836591721e+00,    1.3279844284e+01
             4676759,                -233,    1.9696154785e+03,                -585,                  30,    8.9375513792e-01,   -1.7764617920e+02,    3.5910618305e+00,    0.0000000000e+00
             4686717,                -214,    1.9696154785e+03,                1203,                  60,    1.7126294374e+00,   -1.5488960266e+02,    3.5879604816e+00,    3.8447890282e+00
             4696762,                -194,    1.5140802002e+03,                1203,                  60,    1.7871527672e+00,   -1.3132035828e+02,    3.5845534801e+00,    0.0000000000e+00
             4706715,                -174,    1.5140802002e+03,                1977,                  90,    1.8036738634e+00,   -1.0745092010e+02,    3.5816087723e+00,    3.8694758415e+00
             4716757,                -148,    1.1381199951e+03,                1977,                  90,    2.3239936829e+00,   -8.2942588806e+01,    3.5719356537e+00,    0.0000000000e+00
             4726716,                -125,    1.1381199951e+03,                1526,                  30,    2.0729746819e+00,   -5.8310550690e+01,    3.5662147999e+00,    1.6512326002e+00
             4736759,                -107,    1.1381199951e+03,                1542,                  60,    1.6087586880e+00,   -3.3239887238e+01,    3.5672352314e+00,    8.7320461273e+00
             4746717,                 -89,    2.5787817383e+03,                1075,                  60,    1.6224907637e+00,   -8.2504940033e+00,    3.5682542324e+00,    0.0000000000e+00
             4756757,                 -70,    2.5787817383e+03,                1139,                  90,    1.6986410618e+00,    1.6977092743e+01,    3.5682768822e+00,    6.2280516624e+00
             4766716,                 -50,    2.9772404785e+03,                1171,                  60,    1.8025867939e+00,    4.1934692383e+01,    3.5667932034e+00,    0.0000000000e+00
             4776757,                 -24,    2.9772404785e+03,                2557,                  90,    2.3242251873e+00,    6.6931343079e+01,    3.5578289032e+00,    1.1308493614e+00
             4786717,                   6,    2.9772404785e+03,                2557,                  90,    2.7036080360e+00,    9.1463500977e+01,    3.5433666706e+00,    6.5336155891e+00
             4796756,                  36,    1.5529321289e+03,                2992,                  90,    2.6823325157e+00,    1.1582763672e+02,    3.5286376476e+00,    0.0000000000e+00
             4806717,                  70,    1.5529321289e+03,                2976,                 120,    3.0637822151e+00,    1.3954737854e+02,    3.5082070827e+00,    1.0287331581e+01
             4816759,                 104,    1.6676718140e+02,                3008,                 120,    3.0390691757e+00,    1.6290663147e+02,    3.4872667789e+00,    0.0000000000e+00
             4826717,                 132,    1.6676718140e+02,                1558,                  60,    2.5238747597e+00,    1.8543051147e+02,    3.4728238583e+00,    5.5002970695e+00
             4836757,                 154,    8.7965948486e+02,                1574,                  60,    1.9668463469e+00,    2.0740496826e+02,    3.4651408195e+00,    0.0000000000e+00
             4846715,                 170,    8.7965948486e+02,                 172,                  30,    1.4422132969e+00,    2.2838516235e+02,    3.4637978077e+00,    5.0077571869e+00
             4856758,                 179,    2.7736174316e+03,                 140,                  30,    8.0438083410e-01,    2.4863896179e+02,    3.4702529907e+00,    0.0000000000e+00
